_id,description,predicted_category,title
5db0aec0f0a9b700adeec134,"The road races will take place at midnight to alleviate the effects of the brutal conditions, although the IAAF has predicted that the air temperature will still be around 30 degrees Celsius. Track and field events will take place at the Khalifa stadium which…",science,Pill thermometers to monitor reaction to Doha heat
5db0aec0f0a9b700adeec135,The Sports Ministry has sanctioned Rs 7.87 crore as out-of-pocket allowance for 2625 Khelo India athletes training in 99 Khelo India academies and other centres across the country.,general,Govt sanctions Rs 7.87cr as out-of-pocket allowance for Khelo India athletes
5db0aec0f0a9b700adeec136,"The 2019 jury, as with every ET Awards jury, was a group of big achievers — put a group like this together and you’re guaranteed crackling conversation.",science,ET Awards 2019: The superlative C-suite decides winners of ET Awards for Corporate Excellence
5db0aec0f0a9b700adeec137,"The second edition of the Indian Sports Honours was held on September 27, 2019, in Mumbai. The prestigious event was graced by some of the biggest names in sports and also some famous Bollywood stars. Anushka Sharma, Virat Kohli, Priyanka Chopra, Arjun Kapoor…",sports,Indian Sports Honours Awards 2019: Red Carpet
5db0aec0f0a9b700adeec138,"Kiren Rijiju, Minister of Youth Affairs & Sports leading by example as he joins young Ploggers to cleanup Capital's streets",sports,Watch: Rijiju joins ploggers to cleanup Delhi
5db0aec0f0a9b700adeec139,More sports News: Top Indian woman javelin thrower Annu Rani smashed her own national record during the qualification round of the World Athletics Championships on Mond,sports,Meerut’s Annu qualifies for javelin throw finals
5db0aec0f0a9b700adeec13a,Team won at the Chennai Sports Meet,sports,Weightlifting champions meet Collector
5db0aec0f0a9b700adeec13b,Duo aim at countering the campaign that ‘Kerala’s tourism has collapsed’,general,Cyclists to map State’s post-flood tourism revival
5db0aec0f0a9b700adeec13c,"The city has come alive in different hues as the 10-day Dasara got under way on Sunday. While the official inauguration was atop Chamundi Hills, the events that will take place till October 8 will be",general,People soak in Dasara spirit
5db0aec0f0a9b700adeec13d,"Noting the success of helicopter joyrides at other places in the State in recent months, the Mandya district administration launched similar services near the backwaters of the Krishnaraja Sagar (KRS)",business,Helicopter ride takes off at KRS
5db0aec0f0a9b700adeec13e,"Nine women, two Muslims in BJP’s first list for Haryana",general,Haryana Assembly polls: Khattar to contest from Karnal
5db0aec0f0a9b700adeec13f,"The logo for Srirangapatna Dasara-2019, a three-day cultural extravaganza that will commence from October 3 on the banks of the Cauvery at Srirangapatna, was launched here on Monday.Deputy Commissione",business,S.M. Krishna to inaugurate Srirangapatna Dasara
5db0aec0f0a9b700adeec140,MYSURU It was a trip down memory lane for many in Mysuru on Sunday when a fleet of vintage cars drove through the thoroughfares. A total of 50 vintage vehicles including 44 four-wheelers and six two-w,business,Vintage car rally adds to festivities
5db0aec0f0a9b700adeec141,Is Batra's call to boycott the CWG wrong?Boycotting CWG isn’t the correct approach but what the IOA president said about monetary reward to athletes should be discussed in detail,general,Is Batra's call to boycott the CWG wrong?
5db0aec0f0a9b700adeec142,"Prominent Khatri businesses include M&M, HeroMoto, Hero Cycles, Apollo Tyres.",business,How to excel amidst disruption: Khatri community shows the way
5db0aec0f0a9b700adeec143,"Dr. Vijay Patil, a trustee and president of the Dr. D.Y. Patil Sports Academy in Navi Mumbai, is likely to be elected unopposed as president of the Mumbai Cricket Association. Dr. Patil, who was instr",general,Dr. Vijay Patil likely to be MCA president
5db0aec0f0a9b700adeec144,"The surface has been installed at an estimated cost of ₹7.5 crore,",sports,New football turf inaugurated at Bengaluru
5db0aec0f0a9b700adeec145,City welcomes tourists to soak in the grandeur,sports,Mysuru all set for Dasara festivities
5db0aec0f0a9b700adeec146,"Madhavi Singh, who graduated from the B.A. LLB programme, bagged 11 gold medals",sports,"NLSIU convocation: 545 students receive degrees, diplomas and doctorates"
5db0aec0f0a9b700adeec147,Major categories surpass last year’s sale on Day 1: Flipkart,technology,"Sold premium phones worth ₹750 cr. in 36 hours, says Amazon"
5db0aec0f0a9b700adeec148,"Across1 Tiddly oaf never shakes? I don’t believe it (3,7,4)10 Brief gives bum steer (5)11 Spice Girl given cautions about counterfeit goods (9)12 Traditional intro in Raiders remake (4,3)13 Web implic",entertainment,The Sunday Crossword No. 3067
5db0aec0f0a9b700adeec149,"Coimbatore, Sept 28: T.S. Diljith of Dark Don Racing pulled the best out of his bag when it mattered most to finish on top in the opening race of the Formula LGB4 class in the JK Tyre FMSCI National r",sports,It’s Diljith on day one
5db0aec0f0a9b700adeec14a,"If you’re dark skinned, your heart rate monitors may not be accurate. But should you worry about it?",health,Can we trust heart rate monitors?
5db0aec0f0a9b700adeec14b,Major categories surpass last year’s sale on Day 1: Flipkart,technology,"Sold premium phones worth ₹750 cr. in 36 hours, says Amazon"
5db0aec0f0a9b700adeec14c,"For many Afghan women, Khodayari’s act of protest symbolised their own struggle for equality.",entertainment,In solidarity with the ‘Blue Girl’
5db0aec0f0a9b700adeec14d,‘I was not sure about the golds but I was sure about my performance’,business,Kushagra Rawat — in it for the long haul
5db0aec0f0a9b700adeec14e,Bavumba serves notice of his skills; bad light brings early end to day’s proceedings,science,Markram makes hay when the sun shines
5db0aec0f0a9b700adeec14f,"Q1. Due to increase in pollution, with the use of fossil fuels, a Mexican company has started making environment-friendly fuels with the help of methane. They source it from a plant that is commonly f",business,Knowledge Quiz
5db0aec0f0a9b700adeec150,Host finishes with a record haul of 52 medals,sports,Asian Age C’ship | Three more gold for India
5db0aec0f0a9b700adeec151,"‘Madam/Sir, secret of happy marriage is very fast movement in reverse gear’",technology,Mr. Mathrubootham enjoys non-stop thrills
5db0aec0f0a9b700adeec152,A select list of stories to read before you start your day.,business,"Morning digest: India, U.S. agree to continue trade discussions, Navy to induct submarine Khanderi today, and more"
5db0aec0f0a9b700adeec153,"It has been 150 years since Gandhi was born. To celebrate, National Gandhi Museum, New Delhi, and Gandhi Study Centre, Chennai, have curated a collectible set of 100 posters",general,His life in pictures
5db0aec0f0a9b700adeec154,"BJP MP Gautam Gambhir slams Pak PM's UNGA speech, says 'Imran a role model for terrorists'. BJP MP Gautam Gambhir lashed out at Pakistan Prime Minister  Imran Khan, saying that the latter ""should be  excommunicated from sports community as he has become a rol…",general,"BJP MP Gautam Gambhir slams Pak PM's UNGA speech, says 'Imran a role model for terrorists' - Times of India"
5db0aec0f0a9b700adeec155,"La Liga, Madrid Derby: Atletico and Real play out goalless draw Sportstar Real Madrid announce squad for Madrid Derby against Atletico Madrid Managing Madrid Atletico Madrid 0-0 Real Madrid: Zidane has steadied the ship but Hazard still needs the wind in his …",sports,"La Liga, Madrid Derby: Atletico and Real play out goalless draw - Sportstar"
5db0aec0f0a9b700adeec156,"India Women vs South Africa Women, 3rd T20I Live Score: Match set to be abandoned Sportstar India name unchanged squad for final two women’s T20Is against South Africa Hindustan Times India women vs South Africa women live streaming: When and where to watch 3…",sports,"India Women vs South Africa Women, 3rd T20I Live Score: Match set to be abandoned - Sportstar"
5db0aec0f0a9b700adeec157,"Pro Kabaddi: Warriors stun Delhi with Dabang all-round show, Mumba overpowers Thalaivas- As it happened Sportstar Top of the table clash sees Bengal Warriors battle Dabang Delhi KC Pro Kabaddi How good are Dabang Delhi KC? Just ask Puneri Paltan ESPN India Pr…",sports,"Pro Kabaddi: Warriors stun Delhi with Dabang all-round show, Mumba overpowers Thalaivas- As it happened - Sportstar"
5db0aec0f0a9b700adeec158,India News: NEW DELHI: Union minister for youth affairs and sports Kiren Rijiju on Monday said that the country needs to pay tribute to Mahatma Gandhi and the big.,general,Have to make India clean to pay tribute to Mahatma Gandhi: Kiren Rijiju
5db0aec0f0a9b700adeec159,V.O.C Port defeated Kolkata Port 3-0 in the finals to emerge winner of the All India Major Ports Football Tournament here on Sunday. Cochin Port and Chennai Port jointly shared the third place.The All,sports,V.O.C Port wins football tournament
5db0aec0f0a9b700adeec15a,"After failing to garner enough funds for the Strategic Road Development Plan (SRDP) through bond issue during its latest effort, the GHMC has sent a modification proposal to the government, seeking am",business,SRDP: modification proposal sent to govt.
5db0aec0f0a9b700adeec15b,Lack of publicity and poor coordination between departments left young talents disappointed at the district youth festival here on Friday.The aim was to provide a platform to young artistes to showcas,health,Poor show at youth festival
5db0aec0f0a9b700adeec15c,"Chief Minister B.S. Yediyurappa on Sunday announced an increase in the monthly pension of wrestlers (pehelwans) from ₹500 to ₹1,000. He was speaking after inaugurating the Dasara wrestling event at D.",general,Hike in pension for wrestlers
